縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員候選人15＿候選人名稱,區域縣市議員候選人15＿黨籍,區域縣市議員候選人15_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表候選人23＿候選人名稱,鄉鎮市民代表候選人23＿黨籍,鄉鎮市民代表候選人23_得票數,鄉鎮市民代表候選人24＿候選人名稱,鄉鎮市民代表候選人24＿黨籍,鄉鎮市民代表候選人24_得票數,鄉鎮市民代表候選人25＿候選人名稱,鄉鎮市民代表候選人25＿黨籍,鄉鎮市民代表候選人25_得票數,鄉鎮市民代表候選人26＿候選人名稱,鄉鎮市民代表候選人26＿黨籍,鄉鎮市民代表候選人26_得票數,鄉鎮市民代表候選人27＿候選人名稱,鄉鎮市民代表候選人27＿黨籍,鄉鎮市民代表候選人27_得票數,鄉鎮市民代表候選人28＿候選人名稱,鄉鎮市民代表候選人28＿黨籍,鄉鎮市民代表候選人28_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,富里鄉,吳江村,1000001,徐榛蔚,中國國民黨,214,黄師鵬,無黨籍,9,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,58,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,281,6,1,陳志明,無黨籍,21,黃玲蘭,無黨籍,110,鍾素政,中國國民黨,15,詹金富,中國國民黨,59,陳飛廷,民主進步黨,14,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,219,3,3,林玉芬,中國國民黨,11,陳德仁,無黨籍,1,陳建忠,中國國民黨,18,葉微琪,無黨籍,5,哈尼．噶照 Hani Kacaw,無黨籍,9,,,0,,,0,,,0,,,0,,,0,0,44,4,3,高小成 Haisul．Tanapima,中國國民黨,5,金淑敏,中國國民黨,12,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,17,0,1,林夢柔,中國國民黨,58,何貴香,無黨籍,58,鄒文鈞,民主進步黨,15,簡明志,無黨籍,15,潘武雄,無黨籍,17,杜金模,無黨籍,17,葉家鴻,無黨籍,69,張信興,無黨籍,69,蕭文龍,無黨籍,74,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,233,6,4
花蓮縣,富里鄉,學田村,1000013,徐榛蔚,中國國民黨,274,黄師鵬,無黨籍,4,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,127,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,405,13,1,陳志明,無黨籍,11,黃玲蘭,無黨籍,84,鍾素政,中國國民黨,11,詹金富,中國國民黨,210,陳飛廷,民主進步黨,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,334,14,3,林玉芬,中國國民黨,9,陳德仁,無黨籍,1,陳建忠,中國國民黨,24,葉微琪,無黨籍,13,哈尼．噶照 Hani Kacaw,無黨籍,16,,,0,,,0,,,0,,,0,,,0,0,63,1,3,高小成 Haisul．Tanapima,中國國民黨,4,金淑敏,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,5,1,1,林夢柔,中國國民黨,73,何貴香,無黨籍,73,鄒文鈞,民主進步黨,91,簡明志,無黨籍,91,潘武雄,無黨籍,32,杜金模,無黨籍,32,葉家鴻,無黨籍,144,張信興,無黨籍,144,蕭文龍,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,340,9,3
花蓮縣,富里鄉,富南村,1000012,徐榛蔚,中國國民黨,209,黄師鵬,無黨籍,6,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,51,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,266,6,1,陳志明,無黨籍,7,黃玲蘭,無黨籍,70,鍾素政,中國國民黨,11,詹金富,中國國民黨,136,陳飛廷,民主進步黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,228,11,3,林玉芬,中國國民黨,9,陳德仁,無黨籍,3,陳建忠,中國國民黨,12,葉微琪,無黨籍,2,哈尼．噶照 Hani Kacaw,無黨籍,1,,,0,,,0,,,0,,,0,,,0,0,27,4,3,高小成 Haisul．Tanapima,中國國民黨,2,金淑敏,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2,0,1,林夢柔,中國國民黨,41,何貴香,無黨籍,41,鄒文鈞,民主進步黨,67,簡明志,無黨籍,67,潘武雄,無黨籍,89,杜金模,無黨籍,89,葉家鴻,無黨籍,37,張信興,無黨籍,37,蕭文龍,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,234,7,3
花蓮縣,富里鄉,富里村,1000009,徐榛蔚,中國國民黨,566,黄師鵬,無黨籍,17,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,208,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,791,13,1,陳志明,無黨籍,13,黃玲蘭,無黨籍,165,鍾素政,中國國民黨,24,詹金富,中國國民黨,527,陳飛廷,民主進步黨,20,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,749,14,3,林玉芬,中國國民黨,1,陳德仁,無黨籍,2,陳建忠,中國國民黨,8,葉微琪,無黨籍,5,哈尼．噶照 Hani Kacaw,無黨籍,5,,,0,,,0,,,0,,,0,,,0,0,21,2,3,高小成 Haisul．Tanapima,中國國民黨,2,金淑敏,中國國民黨,12,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,14,3,1,林夢柔,中國國民黨,204,何貴香,無黨籍,204,鄒文鈞,民主進步黨,273,簡明志,無黨籍,273,潘武雄,無黨籍,278,杜金模,無黨籍,278,葉家鴻,無黨籍,95,張信興,無黨籍,95,蕭文龍,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,850,29,3
花蓮縣,富里鄉,新興村,1000004,徐榛蔚,中國國民黨,252,黄師鵬,無黨籍,4,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,103,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,359,12,1,陳志明,無黨籍,11,黃玲蘭,無黨籍,129,鍾素政,中國國民黨,37,詹金富,中國國民黨,76,陳飛廷,民主進步黨,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,262,11,3,林玉芬,中國國民黨,12,陳德仁,無黨籍,4,陳建忠,中國國民黨,18,葉微琪,無黨籍,30,哈尼．噶照 Hani Kacaw,無黨籍,21,,,0,,,0,,,0,,,0,,,0,0,85,6,3,高小成 Haisul．Tanapima,中國國民黨,1,金淑敏,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,6,1,1,林夢柔,中國國民黨,88,何貴香,無黨籍,88,鄒文鈞,民主進步黨,17,簡明志,無黨籍,17,潘武雄,無黨籍,6,杜金模,無黨籍,6,葉家鴻,無黨籍,106,張信興,無黨籍,106,蕭文龍,無黨籍,53,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,270,10,4
花蓮縣,富里鄉,明里村,1000008,徐榛蔚,中國國民黨,215,黄師鵬,無黨籍,3,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,54,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,272,4,1,陳志明,無黨籍,9,黃玲蘭,無黨籍,101,鍾素政,中國國民黨,4,詹金富,中國國民黨,132,陳飛廷,民主進步黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,248,3,3,林玉芬,中國國民黨,2,陳德仁,無黨籍,0,陳建忠,中國國民黨,10,葉微琪,無黨籍,0,哈尼．噶照 Hani Kacaw,無黨籍,5,,,0,,,0,,,0,,,0,,,0,0,17,1,3,高小成 Haisul．Tanapima,中國國民黨,5,金淑敏,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,6,0,1,林夢柔,中國國民黨,54,何貴香,無黨籍,54,鄒文鈞,民主進步黨,46,簡明志,無黨籍,46,潘武雄,無黨籍,134,杜金模,無黨籍,134,葉家鴻,無黨籍,16,張信興,無黨籍,16,蕭文龍,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,250,7,3
花蓮縣,富里鄉,東里村,1000002,徐榛蔚,中國國民黨,391,黄師鵬,無黨籍,13,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,148,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,552,16,1,陳志明,無黨籍,17,黃玲蘭,無黨籍,178,鍾素政,中國國民黨,21,詹金富,中國國民黨,209,陳飛廷,民主進步黨,44,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,469,17,3,林玉芬,中國國民黨,5,陳德仁,無黨籍,13,陳建忠,中國國民黨,16,葉微琪,無黨籍,26,哈尼．噶照 Hani Kacaw,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,70,3,3,高小成 Haisul．Tanapima,中國國民黨,2,金淑敏,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,8,0,1,林夢柔,中國國民黨,104,何貴香,無黨籍,104,鄒文鈞,民主進步黨,42,簡明志,無黨籍,42,潘武雄,無黨籍,63,杜金模,無黨籍,63,葉家鴻,無黨籍,57,張信興,無黨籍,57,蕭文龍,無黨籍,207,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,473,21,4
花蓮縣,富里鄉,永豐村,1000010,徐榛蔚,中國國民黨,224,黄師鵬,無黨籍,5,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,46,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,275,6,1,陳志明,無黨籍,11,黃玲蘭,無黨籍,80,鍾素政,中國國民黨,5,詹金富,中國國民黨,169,陳飛廷,民主進步黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,268,7,3,林玉芬,中國國民黨,1,陳德仁,無黨籍,0,陳建忠,中國國民黨,2,葉微琪,無黨籍,0,哈尼．噶照 Hani Kacaw,無黨籍,0,,,0,,,0,,,0,,,0,,,0,0,3,0,3,高小成 Haisul．Tanapima,中國國民黨,0,金淑敏,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,3,0,1,林夢柔,中國國民黨,131,何貴香,無黨籍,131,鄒文鈞,民主進步黨,31,簡明志,無黨籍,31,潘武雄,無黨籍,91,杜金模,無黨籍,91,葉家鴻,無黨籍,18,張信興,無黨籍,18,蕭文龍,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,271,6,3
花蓮縣,富里鄉,石牌村,1000007,徐榛蔚,中國國民黨,438,黄師鵬,無黨籍,11,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,117,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,566,13,1,陳志明,無黨籍,47,黃玲蘭,無黨籍,139,鍾素政,中國國民黨,17,詹金富,中國國民黨,322,陳飛廷,民主進步黨,22,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,547,11,3,林玉芬,中國國民黨,7,陳德仁,無黨籍,3,陳建忠,中國國民黨,5,葉微琪,無黨籍,0,哈尼．噶照 Hani Kacaw,無黨籍,2,,,0,,,0,,,0,,,0,,,0,0,17,0,3,高小成 Haisul．Tanapima,中國國民黨,2,金淑敏,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,4,0,1,林夢柔,中國國民黨,231,何貴香,無黨籍,231,鄒文鈞,民主進步黨,81,簡明志,無黨籍,81,潘武雄,無黨籍,172,杜金模,無黨籍,172,葉家鴻,無黨籍,60,張信興,無黨籍,60,蕭文龍,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,544,16,3
花蓮縣,富里鄉,竹田村,1000005,徐榛蔚,中國國民黨,525,黄師鵬,無黨籍,18,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,133,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,676,17,1,陳志明,無黨籍,36,黃玲蘭,無黨籍,287,鍾素政,中國國民黨,38,詹金富,中國國民黨,247,陳飛廷,民主進步黨,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,626,13,3,林玉芬,中國國民黨,7,陳德仁,無黨籍,4,陳建忠,中國國民黨,9,葉微琪,無黨籍,15,哈尼．噶照 Hani Kacaw,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,43,6,3,高小成 Haisul．Tanapima,中國國民黨,3,金淑敏,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,7,0,1,林夢柔,中國國民黨,175,何貴香,無黨籍,175,鄒文鈞,民主進步黨,67,簡明志,無黨籍,67,潘武雄,無黨籍,7,杜金模,無黨籍,7,葉家鴻,無黨籍,280,張信興,無黨籍,280,蕭文龍,無黨籍,106,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,635,9,4
花蓮縣,富里鄉,羅山村,1000006,徐榛蔚,中國國民黨,222,黄師鵬,無黨籍,7,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,54,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,283,7,1,陳志明,無黨籍,15,黃玲蘭,無黨籍,79,鍾素政,中國國民黨,8,詹金富,中國國民黨,159,陳飛廷,民主進步黨,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,269,9,3,林玉芬,中國國民黨,4,陳德仁,無黨籍,0,陳建忠,中國國民黨,2,葉微琪,無黨籍,0,哈尼．噶照 Hani Kacaw,無黨籍,1,,,0,,,0,,,0,,,0,,,0,0,7,2,3,高小成 Haisul．Tanapima,中國國民黨,0,金淑敏,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2,0,1,林夢柔,中國國民黨,60,何貴香,無黨籍,60,鄒文鈞,民主進步黨,12,簡明志,無黨籍,12,潘武雄,無黨籍,10,杜金模,無黨籍,10,葉家鴻,無黨籍,120,張信興,無黨籍,120,蕭文龍,無黨籍,72,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,274,6,4
花蓮縣,富里鄉,萬寧村,1000003,徐榛蔚,中國國民黨,272,黄師鵬,無黨籍,9,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,68,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,349,1,1,陳志明,無黨籍,12,黃玲蘭,無黨籍,134,鍾素政,中國國民黨,12,詹金富,中國國民黨,95,陳飛廷,民主進步黨,14,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,267,5,3,林玉芬,中國國民黨,3,陳德仁,無黨籍,7,陳建忠,中國國民黨,26,葉微琪,無黨籍,17,哈尼．噶照 Hani Kacaw,無黨籍,22,,,0,,,0,,,0,,,0,,,0,0,75,2,3,高小成 Haisul．Tanapima,中國國民黨,1,金淑敏,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1,0,1,林夢柔,中國國民黨,56,何貴香,無黨籍,56,鄒文鈞,民主進步黨,11,簡明志,無黨籍,11,潘武雄,無黨籍,7,杜金模,無黨籍,7,葉家鴻,無黨籍,38,張信興,無黨籍,38,蕭文龍,無黨籍,156,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,268,5,4
花蓮縣,富里鄉,豐南村,1000011,徐榛蔚,中國國民黨,278,黄師鵬,無黨籍,4,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,73,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,355,13,1,陳志明,無黨籍,5,黃玲蘭,無黨籍,33,鍾素政,中國國民黨,2,詹金富,中國國民黨,92,陳飛廷,民主進步黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,135,4,3,林玉芬,中國國民黨,42,陳德仁,無黨籍,27,陳建忠,中國國民黨,79,葉微琪,無黨籍,14,哈尼．噶照 Hani Kacaw,無黨籍,56,,,0,,,0,,,0,,,0,,,0,0,218,7,3,高小成 Haisul．Tanapima,中國國民黨,1,金淑敏,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2,2,1,林夢柔,中國國民黨,62,何貴香,無黨籍,62,鄒文鈞,民主進步黨,12,簡明志,無黨籍,12,潘武雄,無黨籍,52,杜金模,無黨籍,52,葉家鴻,無黨籍,11,張信興,無黨籍,11,蕭文龍,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,137,6,3
花蓮縣,新城鄉,佳林村,0400005,徐榛蔚,中國國民黨,363,黄師鵬,無黨籍,18,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,179,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,560,13,1,邱光明,中國國民黨,155,鄭寶秀,中國國民黨,170,陳財能,民主進步黨,76,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,401,21,2,笛布斯．顗賚,無黨籍,34,葉志豪,無黨籍,8,督固．撒耘,中國國民黨,8,周駿宥,中國國民黨,27,李正文,無黨籍,11,陳進德,中國國民黨,9,林資斌,民主進步黨,8,,,0,,,0,,,0,0,105,6,6,連一龍,無黨籍,12,田韻馨,無黨籍,5,程美蓮,中國國民黨,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,35,2,1,陳金龍,無黨籍,39,陳柏錩,中國國民黨,39,李秋男,無黨籍,39,林國賢,無黨籍,75,陳秀玲,中國國民黨,75,郭濬森,中國國民黨,75,鄧可平,無黨籍,161,張美華,中國國民黨,161,傅緯豪,中國國民黨,159,梁玉華,無黨籍,159,余瑞宏,無黨籍,0,林志盛,無黨籍,0,郭彩寶,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,434,24,2
