縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,合一行動聯盟,一邊一國行動黨,勞動黨,綠黨,宗教聯盟,民主進步黨,台灣民眾黨,台灣維新,台澎黨,國會政黨聯盟,台灣團結聯盟,中華統一促進黨,親民黨,安定力量,台灣基進,時代力量,新黨,喜樂島聯盟,中國國民黨,不分區政黨有效票數A,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,平原立委候選人1＿黨籍,平原立委候選人1_得票數,平原立委候選人2＿候選人名稱,平原立委候選人2＿黨籍,平原立委候選人2_得票數,平原立委候選人3＿候選人名稱,平原立委候選人3＿黨籍,平原立委候選人3_得票數,平原立委候選人4＿候選人名稱,平原立委候選人4＿黨籍,平原立委候選人4_得票數,平原立委候選人5＿候選人名稱,平原立委候選人5＿黨籍,平原立委候選人5_得票數,平原立委候選人6＿候選人名稱,平原立委候選人6＿黨籍,平原立委候選人6_得票數,平原立委候選人7＿候選人名稱,平原立委候選人7＿黨籍,平原立委候選人7_得票數,平原立委候選人8＿候選人名稱,平原立委候選人8＿黨籍,平原立委候選人8_得票數,平原立委候選人9＿候選人名稱,平原立委候選人9＿黨籍,平原立委候選人9_得票數,平原立委候選人10＿候選人名稱,平原立委候選人10＿黨籍,平原立委候選人10_得票數,山原立委候選人1＿黨籍,山原立委候選人1_得票數,山原立委候選人2＿候選人名稱,山原立委候選人2＿黨籍,山原立委候選人2_得票數,山原立委候選人3＿候選人名稱,山原立委候選人3＿黨籍,山原立委候選人3_得票數,山原立委候選人4＿候選人名稱,山原立委候選人4＿黨籍,山原立委候選人4_得票數,山原立委候選人5＿候選人名稱,山原立委候選人5＿黨籍,山原立委候選人5_得票數,山原立委候選人6＿候選人名稱,山原立委候選人6＿黨籍,山原立委候選人6_得票數,山原立委候選人7＿候選人名稱,山原立委候選人7＿黨籍,山原立委候選人7_得票數,山原立委候選人8＿候選人名稱,山原立委候選人8＿黨籍,山原立委候選人8_得票數,山原立委候選人9＿候選人名稱,山原立委候選人9＿黨籍,山原立委候選人9_得票數,山原立委候選人10＿候選人名稱,山原立委候選人10＿黨籍,山原立委候選人10_得票數,山原立委候選人11＿候選人名稱,山原立委候選人11＿黨籍,山原立委候選人11_得票數
花蓮縣,花蓮市,民孝里,10015310542,宋楚瑜/余湘,126,韓國瑜/張善政,24,蔡英文/賴清德,5012,5012,54,5066,6820,4,14,2,108,6,786,442,0,2,16,16,18,182,78,88,284,102,14,2806,4968,無黨籍及未經政黨推薦,1966,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,12,蕭美琴,民主進步黨,1532,許願神,無黨籍及未經政黨推薦,24,黃啓嘉,中國國民黨,626,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,38,張寶美Ungo．Panay,無黨籍及未經政黨推薦,2,曾美華,無黨籍及未經政黨推薦,6,楊進福,無黨籍及未經政黨推薦,20,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,4,鄭天財Sra．Kacaw,中國國民黨,450,陳瑩,民主進步黨,44,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,20,黃仁,中國國民黨,30,無黨籍及未經政黨推薦,32,伍麗華Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,70,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,26,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,64
花蓮縣,花蓮市,民德里,10015310652,宋楚瑜/余湘,9,韓國瑜/張善政,18,蔡英文/賴清德,2246,2246,26,2272,2956,0,6,6,74,0,438,238,0,0,6,4,6,72,28,52,198,40,6,1062,2236,無黨籍及未經政黨推薦,846,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,944,許願神,無黨籍及未經政黨推薦,16,黃啓嘉,中國國民黨,300,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,2,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,34,陳瑩,民主進步黨,14,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,6,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,10,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,6,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,30
花蓮縣,花蓮市,民心里,10015316995,宋楚瑜/余湘,27,韓國瑜/張善政,12,蔡英文/賴清德,1306,1306,10,1316,1792,0,2,0,16,2,276,86,2,0,12,12,4,56,10,34,94,8,6,664,1284,無黨籍及未經政黨推薦,496,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,528,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,160,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,14,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,6,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,54,陳瑩,民主進步黨,10,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,4,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,8
花蓮縣,花蓮市,民意里,10015313320,宋楚瑜/余湘,63,韓國瑜/張善政,24,蔡英文/賴清德,2732,2732,32,2764,3922,4,2,4,34,6,322,204,0,2,14,8,12,86,32,46,126,92,2,1678,2674,無黨籍及未經政黨推薦,1264,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,6,蕭美琴,民主進步黨,602,許願神,無黨籍及未經政黨推薦,10,黃啓嘉,中國國民黨,364,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,30,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,28,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,208,陳瑩,民主進步黨,18,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,14,黃仁,中國國民黨,18,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,32,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,6,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,68
花蓮縣,花蓮市,民政里,10015316208,宋楚瑜/余湘,171,韓國瑜/張善政,24,蔡英文/賴清德,5248,5248,46,5294,7004,4,18,2,140,4,1030,434,2,4,18,8,8,182,78,106,320,112,26,2702,5198,無黨籍及未經政黨推薦,2056,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,14,蕭美琴,民主進步黨,1902,許願神,無黨籍及未經政黨推薦,28,黃啓嘉,中國國民黨,700,喜樂島聯盟,14,廖國棟Sufin．Siluko,中國國民黨,34,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,6,楊進福,無黨籍及未經政黨推薦,28,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,236,陳瑩,民主進步黨,58,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,26,黃仁,中國國民黨,22,無黨籍及未經政黨推薦,6,伍麗華Saidhai．Tahovecahe,民主進步黨,6,孔文吉,中國國民黨,32,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,14,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,40
花蓮縣,花蓮市,民族里,10015314185,宋楚瑜/余湘,78,韓國瑜/張善政,12,蔡英文/賴清德,660,660,2,662,886,0,0,0,10,0,156,60,0,0,0,0,0,24,0,16,48,18,4,318,654,無黨籍及未經政黨推薦,244,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,268,許願神,無黨籍及未經政黨推薦,10,黃啓嘉,中國國民黨,94,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,18,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,2,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,12
花蓮縣,花蓮市,民有里,10015312324,宋楚瑜/余湘,72,韓國瑜/張善政,12,蔡英文/賴清德,872,872,10,882,1198,2,12,0,16,0,238,84,0,0,0,0,0,32,4,16,56,8,2,392,862,無黨籍及未經政黨推薦,340,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,394,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,88,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,16,陳瑩,民主進步黨,0,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,0,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,2,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,14
花蓮縣,花蓮市,民樂里,10015315674,宋楚瑜/余湘,69,韓國瑜/張善政,12,蔡英文/賴清德,872,872,6,878,1188,2,6,0,18,2,188,64,0,0,0,4,2,30,14,18,52,16,2,440,858,無黨籍及未經政黨推薦,270,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,308,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,122,喜樂島聯盟,6,廖國棟Sufin．Siluko,中國國民黨,22,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,6,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,60,陳瑩,民主進步黨,22,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,22,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,10
花蓮縣,花蓮市,民權里,10015315836,宋楚瑜/余湘,84,韓國瑜/張善政,12,蔡英文/賴清德,564,564,6,570,788,0,4,0,14,0,104,54,2,0,0,2,2,20,6,10,42,14,0,288,562,無黨籍及未經政黨推薦,218,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,212,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,98,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,12,陳瑩,民主進步黨,10,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,2
花蓮縣,花蓮市,民生里,10015314209,宋楚瑜/余湘,81,韓國瑜/張善政,12,蔡英文/賴清德,1550,1550,16,1566,2162,0,4,4,34,0,436,144,0,0,4,4,8,50,20,34,92,20,2,684,1540,無黨籍及未經政黨推薦,578,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,714,許願神,無黨籍及未經政黨推薦,4,黃啓嘉,中國國民黨,172,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,34,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,8,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,10
花蓮縣,花蓮市,民立里,10015318171,宋楚瑜/余湘,129,韓國瑜/張善政,18,蔡英文/賴清德,2100,2100,28,2128,3000,0,8,0,70,2,388,206,2,0,0,6,2,76,44,68,172,54,4,986,2088,無黨籍及未經政黨推薦,704,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,8,蕭美琴,民主進步黨,860,許願神,無黨籍及未經政黨推薦,16,黃啓嘉,中國國民黨,324,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,22,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,6,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,70,陳瑩,民主進步黨,30,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,6,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,2,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,8,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,26
花蓮縣,花蓮市,民運里,10015312308,宋楚瑜/余湘,99,韓國瑜/張善政,18,蔡英文/賴清德,2796,2796,30,2826,3912,6,14,0,80,4,572,258,0,6,8,10,14,96,38,44,194,34,0,1374,2752,無黨籍及未經政黨推薦,1074,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,10,蕭美琴,民主進步黨,1076,許願神,無黨籍及未經政黨推薦,18,黃啓嘉,中國國民黨,354,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,6,鄭天財Sra．Kacaw,中國國民黨,136,陳瑩,民主進步黨,38,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,10,無黨籍及未經政黨推薦,6,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,12,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,2,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,32
花蓮縣,萬榮鄉,明利村,10015760476,宋楚瑜/余湘,780,韓國瑜/張善政,12,蔡英文/賴清德,800,800,2,802,1264,2,6,0,6,0,106,30,0,0,0,4,2,12,14,10,26,2,6,558,784,無黨籍及未經政黨推薦,36,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,20,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,4,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,6,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,12,伍麗華Saidhai．Tahovecahe,民主進步黨,44,孔文吉,中國國民黨,218,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,6,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,18,錢宥均,無黨籍及未經政黨推薦,22,高畹芯,喜樂島聯盟,6,高金素梅,無黨籍及未經政黨推薦,384
花蓮縣,萬榮鄉,紅葉村,10015761396,宋楚瑜/余湘,789,韓國瑜/張善政,12,蔡英文/賴清德,1282,1282,18,1300,2070,0,2,26,6,2,134,40,0,2,2,6,2,30,20,14,36,8,2,890,1222,無黨籍及未經政黨推薦,22,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,18,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,8,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,20,陳瑩,民主進步黨,8,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,8,伍麗華Saidhai．Tahovecahe,民主進步黨,68,孔文吉,中國國民黨,352,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,40,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,18,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,678
花蓮縣,萬榮鄉,萬榮村,10015760646,宋楚瑜/余湘,777,韓國瑜/張善政,12,蔡英文/賴清德,1016,1016,6,1022,1486,2,6,4,4,0,124,32,2,2,8,2,2,12,10,4,34,6,2,726,982,無黨籍及未經政黨推薦,24,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,10,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,12,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,18,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,100,孔文吉,中國國民黨,300,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,22,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,504
花蓮縣,萬榮鄉,西林村,10015761796,宋楚瑜/余湘,771,韓國瑜/張善政,12,蔡英文/賴清德,1408,1408,8,1416,2082,0,6,0,34,0,166,34,0,0,2,8,4,30,10,16,36,10,4,998,1358,無黨籍及未經政黨推薦,22,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,16,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,6,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,22,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,6,無黨籍及未經政黨推薦,20,伍麗華Saidhai．Tahovecahe,民主進步黨,96,孔文吉,中國國民黨,360,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,6,林曉婷,無黨籍及未經政黨推薦,8,章正輝Lemaljiz．Kusaza,中國國民黨,24,錢宥均,無黨籍及未經政黨推薦,10,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,778
花蓮縣,萬榮鄉,見晴村,10015760293,宋楚瑜/余湘,774,韓國瑜/張善政,12,蔡英文/賴清德,646,646,16,662,1036,4,4,0,18,0,44,22,0,0,2,6,0,12,20,6,26,0,2,456,622,無黨籍及未經政黨推薦,8,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,4,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,4,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,14,陳瑩,民主進步黨,2,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,46,孔文吉,中國國民黨,166,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,8,林曉婷,無黨籍及未經政黨推薦,6,章正輝Lemaljiz．Kusaza,中國國民黨,10,錢宥均,無黨籍及未經政黨推薦,8,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,358
