行政區別,村里別,何孟樺,侯漢廷,劉仕傑,劉榮之,劉耀仁,吳世正,吳崢,吳志剛,吳怡萱,吳欣岱,吳沛憶,吳蕚洋,呂增塔,張四維,張幸松,張志豪,張文潔,張斯綱,張榮法,張渝江,徐千淳,徐巧芯,徐弘庭,徐正文,徐立信,應曉薇,戴錫欽,曾獻瑩,曾琳詒,李光輝,李建昌,李彥秀,李明賢,李有宜,李柏毅,李菁琪,林世宗,林亮君,林元敏,林婕麗,林岳龍,林延鳳,林志穎,林杏兒,林柏勛,林泓泰,林珍羽,林瑞圖,林穎孟,柳采葳,梁文傑,楊寶楨,楊植斗,楊靜宇,江志銘,汪志冰,洪健益,洪士奇,洪婉臻,游淑慧,王世堅,王孝維,王欣儀,王郁揚,王閔生,王鴻薇,王麒傑,秦慧珠,簡舒培,耿葳,苗博雅,華珮君,葉林傳,蘇府庭,蘇恆,許家蓓,許淑華,詹晉鑒,詹為元,趙怡翔,連紹傑,邵維倫,郝淑薏,郭昭巖,郭智亭,郭榮先,鄭建炘,鄭淑娟,鄭穎隆,鍾佩玲,鍾小平,鍾沛君,闕枚莎,陳宥丞,陳志明,陳思宇,陳怡君,陳慈慧,陳政忠,陳樹霖,陳炳甫,陳聖文,陳賢蔚,陳重文,陳錦祥,項豪,顏若芳,高世俊,高揚凱,高毓安,黃瀞瑩,黃郁芬
松山區,自強里,,,,,,,488.0,,,,,58.0,,,,,630.0,,,,,1280.0,,,,,1092.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,516.0,,,,,176.0,104.0,,,,,,,,1800.0,,1262.0,,,,,,,,398.0,390.0,,1436.0,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
松山區,莊敬里,,,,,,,346.0,,,,,40.0,,,,,518.0,,,,,516.0,,,,,126.0,,,,,,,,,,,,,,,,,,44.0,,,,,,,348.0,,,,,262.0,60.0,,,,,,,,644.0,,464.0,,,,,,,,620.0,372.0,,1082.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,
松山區,鵬程里,,,,,,,384.0,,,,,22.0,,,,,736.0,,,,,726.0,,,,,412.0,,,,,,,,,,,,,,,,,,62.0,,,,,,,338.0,,,,,234.0,120.0,,,,,,,,674.0,,370.0,,,,,,,,390.0,268.0,,690.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,
松山區,龍田里,,,,,,,748.0,,,,,100.0,,,,,700.0,,,,,1406.0,,,,,694.0,,,,,,,,,,,,,,,,,,128.0,,,,,,,650.0,,,,,358.0,158.0,,,,,,,,1678.0,,1174.0,,,,,,,,622.0,748.0,,1632.0,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
萬華區,仁德里,,,,,294.0,,,512.0,380.0,,442.0,,0.0,,,,,,42.0,,,,,,468.0,458.0,,,24.0,,,,,94.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,318.0,,,,,,,,4.0,,,,,,,,,,,,,,,1274.0,,424.0,10.0,,,,,,362.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,保德里,,,,,298.0,,,224.0,248.0,,304.0,,0.0,,,,,,62.0,,,,,,302.0,252.0,,,24.0,,,,,66.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,460.0,,,,,,,,2.0,,,,,,,,,,,,,,,306.0,,682.0,8.0,,,,,,190.0,,,,,,,,,8.0,,,,,,,,,,,,
萬華區,全德里,,,,,394.0,,,310.0,386.0,,486.0,,6.0,,,,,,50.0,,,,,,500.0,402.0,,,32.0,,,,,88.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,452.0,,,,,,,,0.0,,,,,,,,,,,,,,,478.0,,640.0,6.0,,,,,,274.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,凌霄里,,,,,222.0,,,306.0,250.0,,278.0,,2.0,,,,,,112.0,,,,,,474.0,608.0,,,16.0,,,,,140.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,6.0,,,,,,,,,,,,,,,198.0,,310.0,8.0,,,,,,634.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,和平里,,,,,1182.0,,,264.0,444.0,,706.0,,2.0,,,,,,48.0,,,,,,704.0,678.0,,,42.0,,,,,146.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,968.0,,,,,,,,2.0,,,,,,,,,,,,,,,698.0,,802.0,12.0,,,,,,370.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,和德里,,,,,548.0,,,252.0,428.0,,674.0,,2.0,,,,,,48.0,,,,,,474.0,626.0,,,26.0,,,,,98.0,,70.0,,,,,,,,,,,,,,,,,,,,,,,770.0,,,,,,,,6.0,,,,,,,,,,,,,,,470.0,,1484.0,14.0,,,,,,252.0,,,,,,,,,4.0,,,,,,,,,,,,
萬華區,壽德里,,,,,580.0,,,316.0,338.0,,498.0,,2.0,,,,,,120.0,,,,,,554.0,468.0,,,28.0,,,,,218.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,574.0,,,,,,,,4.0,,,,,,,,,,,,,,,474.0,,532.0,4.0,,,,,,568.0,,,,,,,,,0.0,,,,,,,,,,,,
萬華區,孝德里,,,,,408.0,,,272.0,240.0,,406.0,,2.0,,,,,,26.0,,,,,,338.0,246.0,,,18.0,,,,,68.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,518.0,,,,,,,,0.0,,,,,,,,,,,,,,,316.0,,434.0,8.0,,,,,,222.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,富民里,,,,,526.0,,,372.0,352.0,,762.0,,4.0,,,,,,36.0,,,,,,498.0,560.0,,,44.0,,,,,70.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,8.0,,,,,,,,,,,,,,,692.0,,478.0,12.0,,,,,,266.0,,,,,,,,,0.0,,,,,,,,,,,,
萬華區,富福里,,,,,578.0,,,292.0,344.0,,398.0,,4.0,,,,,,24.0,,,,,,454.0,392.0,,,40.0,,,,,88.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,480.0,,,,,,,,8.0,,,,,,,,,,,,,,,930.0,,748.0,8.0,,,,,,332.0,,,,,,,,,0.0,,,,,,,,,,,,
萬華區,忠德里,,,,,500.0,,,218.0,360.0,,528.0,,0.0,,,,,,62.0,,,,,,398.0,458.0,,,20.0,,,,,108.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,4.0,,,,,,,,,,,,,,,696.0,,716.0,14.0,,,,,,288.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,忠貞里,,,,,224.0,,,348.0,244.0,,304.0,,4.0,,,,,,272.0,,,,,,552.0,1166.0,,,30.0,,,,,224.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,402.0,,,,,,,,0.0,,,,,,,,,,,,,,,244.0,,674.0,12.0,,,,,,510.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,新和里,,,,,434.0,,,1116.0,614.0,,498.0,,8.0,,,,,,498.0,,,,,,1026.0,1450.0,,,46.0,,,,,354.0,,82.0,,,,,,,,,,,,,,,,,,,,,,,524.0,,,,,,,,8.0,,,,,,,,,,,,,,,368.0,,1108.0,12.0,,,,,,1118.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,新安里,,,,,356.0,,,798.0,404.0,,402.0,,2.0,,,,,,168.0,,,,,,808.0,748.0,,,42.0,,,,,174.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,412.0,,,,,,,,8.0,,,,,,,,,,,,,,,330.0,,586.0,8.0,,,,,,536.0,,,,,,,,,4.0,,,,,,,,,,,,
萬華區,新忠里,,,,,122.0,,,276.0,178.0,,172.0,,0.0,,,,,,126.0,,,,,,422.0,626.0,,,16.0,,,,,108.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,0.0,,,,,,,,,,,,,,,136.0,,422.0,8.0,,,,,,848.0,,,,,,,,,0.0,,,,,,,,,,,,
萬華區,新起里,,,,,816.0,,,676.0,564.0,,764.0,,2.0,,,,,,84.0,,,,,,740.0,770.0,,,64.0,,,,,134.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,4.0,,,,,,,,,,,,,,,562.0,,612.0,10.0,,,,,,620.0,,,,,,,,,4.0,,,,,,,,,,,,
萬華區,日善里,,,,,468.0,,,216.0,280.0,,354.0,,2.0,,,,,,36.0,,,,,,416.0,372.0,,,20.0,,,,,86.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,484.0,,,,,,,,6.0,,,,,,,,,,,,,,,472.0,,474.0,4.0,,,,,,268.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,日祥里,,,,,620.0,,,446.0,474.0,,392.0,,0.0,,,,,,186.0,,,,,,600.0,1376.0,,,32.0,,,,,410.0,,64.0,,,,,,,,,,,,,,,,,,,,,,,456.0,,,,,,,,2.0,,,,,,,,,,,,,,,290.0,,692.0,18.0,,,,,,586.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,柳鄉里,,,,,734.0,,,402.0,316.0,,510.0,,4.0,,,,,,44.0,,,,,,478.0,518.0,,,32.0,,,,,80.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,,,,,8.0,,,,,,,,,,,,,,,590.0,,524.0,14.0,,,,,,310.0,,,,,,,,,0.0,,,,,,,,,,,,
萬華區,榮德里,,,,,244.0,,,150.0,206.0,,402.0,,6.0,,,,,,40.0,,,,,,396.0,300.0,,,18.0,,,,,72.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,628.0,,,,,,,,4.0,,,,,,,,,,,,,,,306.0,,746.0,4.0,,,,,,210.0,,,,,,,,,4.0,,,,,,,,,,,,
萬華區,福星里,,,,,472.0,,,948.0,442.0,,526.0,,8.0,,,,,,44.0,,,,,,490.0,670.0,,,34.0,,,,,76.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,438.0,,,,,,,,4.0,,,,,,,,,,,,,,,260.0,,486.0,14.0,,,,,,444.0,,,,,,,,,6.0,,,,,,,,,,,,
萬華區,福音里,,,,,270.0,,,414.0,320.0,,534.0,,0.0,,,,,,26.0,,,,,,294.0,426.0,,,28.0,,,,,48.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,346.0,,,,,,,,4.0,,,,,,,,,,,,,,,630.0,,328.0,14.0,,,,,,278.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,糖里,,,,,640.0,,,274.0,382.0,,708.0,,0.0,,,,,,36.0,,,,,,464.0,582.0,,,32.0,,,,,118.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,582.0,,,,,,,,4.0,,,,,,,,,,,,,,,814.0,,878.0,8.0,,,,,,492.0,,,,,,,,,0.0,,,,,,,,,,,,
萬華區,綠堤里,,,,,322.0,,,234.0,308.0,,336.0,,4.0,,,,,,24.0,,,,,,442.0,614.0,,,18.0,,,,,94.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,508.0,,,,,,,,4.0,,,,,,,,,,,,,,,446.0,,460.0,14.0,,,,,,692.0,,,,,,,,,0.0,,,,,,,,,,,,
萬華區,興德里,,,,,498.0,,,282.0,348.0,,482.0,,2.0,,,,,,46.0,,,,,,490.0,336.0,,,28.0,,,,,110.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,724.0,,,,,,,,4.0,,,,,,,,,,,,,,,378.0,,588.0,10.0,,,,,,264.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,菜園里,,,,,474.0,,,734.0,480.0,,816.0,,10.0,,,,,,30.0,,,,,,476.0,636.0,,,62.0,,,,,108.0,,74.0,,,,,,,,,,,,,,,,,,,,,,,644.0,,,,,,,,12.0,,,,,,,,,,,,,,,724.0,,618.0,26.0,,,,,,468.0,,,,,,,,,4.0,,,,,,,,,,,,
萬華區,華中里,,,,,560.0,,,410.0,428.0,,754.0,,8.0,,,,,,78.0,,,,,,680.0,636.0,,,58.0,,,,,152.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,1012.0,,,,,,,,8.0,,,,,,,,,,,,,,,572.0,,918.0,4.0,,,,,,466.0,,,,,,,,,4.0,,,,,,,,,,,,
萬華區,華江里,,,,,696.0,,,484.0,656.0,,772.0,,14.0,,,,,,66.0,,,,,,790.0,1376.0,,,54.0,,,,,162.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,1036.0,,,,,,,,6.0,,,,,,,,,,,,,,,1202.0,,1074.0,4.0,,,,,,542.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,萬壽里,,,,,202.0,,,368.0,208.0,,290.0,,2.0,,,,,,40.0,,,,,,300.0,458.0,,,26.0,,,,,42.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,24.0,,,,,,,,,,,,,,,148.0,,276.0,6.0,,,,,,266.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,西門里,,,,,300.0,,,568.0,274.0,,360.0,,2.0,,,,,,36.0,,,,,,326.0,502.0,,,20.0,,,,,44.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,248.0,,,,,,,,2.0,,,,,,,,,,,,,,,170.0,,242.0,4.0,,,,,,352.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,銘德里,,,,,370.0,,,196.0,354.0,,576.0,,0.0,,,,,,66.0,,,,,,558.0,448.0,,,24.0,,,,,82.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,788.0,,,,,,,,4.0,,,,,,,,,,,,,,,468.0,,844.0,10.0,,,,,,288.0,,,,,,,,,0.0,,,,,,,,,,,,
萬華區,錦德里,,,,,738.0,,,312.0,376.0,,636.0,,0.0,,,,,,64.0,,,,,,558.0,552.0,,,34.0,,,,,94.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,724.0,,,,,,,,6.0,,,,,,,,,,,,,,,606.0,,944.0,6.0,,,,,,302.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,雙園里,,,,,516.0,,,212.0,320.0,,538.0,,6.0,,,,,,36.0,,,,,,538.0,424.0,,,24.0,,,,,102.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,504.0,,,,,,,,8.0,,,,,,,,,,,,,,,382.0,,700.0,4.0,,,,,,330.0,,,,,,,,,8.0,,,,,,,,,,,,
萬華區,青山里,,,,,592.0,,,480.0,428.0,,702.0,,2.0,,,,,,42.0,,,,,,616.0,602.0,,,40.0,,,,,88.0,,86.0,,,,,,,,,,,,,,,,,,,,,,,628.0,,,,,,,,6.0,,,,,,,,,,,,,,,656.0,,752.0,8.0,,,,,,338.0,,,,,,,,,12.0,,,,,,,,,,,,
萬華區,頂碩里,,,,,1036.0,,,400.0,570.0,,706.0,,4.0,,,,,,94.0,,,,,,792.0,702.0,,,52.0,,,,,250.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,860.0,,,,,,,,6.0,,,,,,,,,,,,,,,850.0,,970.0,12.0,,,,,,384.0,,,,,,,,,2.0,,,,,,,,,,,,
萬華區,騰雲里,,,,,186.0,,,438.0,256.0,,240.0,,2.0,,,,,,92.0,,,,,,310.0,448.0,,,30.0,,,,,96.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,302.0,,,,,,,,2.0,,,,,,,,,,,,,,,148.0,,366.0,6.0,,,,,,508.0,,,,,,,,,2.0,,,,,,,,,,,,
