行政區別,村里別,伍大辰,侯漢廷,劉仕傑,劉耀仁,吳世正,吳崢,吳志剛,吳曉東,吳沛憶,周威佑,周柏雅,張凱鈞,張斯綱,張東隆,張榮法,張秀葉,張茂楠,徐世勲,徐巧芯,徐弘庭,徐書慧,徐立信,應曉薇,戴錫欽,曾勁元,李克焜,李建昌,李志恒,李慶元,李慶鋒,李明賢,李柏毅,李美津,李茂榮,杜彩菊,林世宗,林亭君,林亮君,林國成,林婕麗,林明正,林杏兒,林柏勛,林瑞圖,林穎孟,林逸萍,梁文傑,楊仟慧,楊時睿,楊靜宇,歐陽龍,江志銘,汪志冰,洪健益,洪士奇,游淑慧,游藝,潘懷宗,潘翰疆,王世堅,王奕凱,王威中,王孝維,王振鴻,王映心,王欣儀,王正德,王浩,王致雅,王芝安,王閔生,王鴻芸,王鴻薇,秦慧珠,簡舒培,羅智強,耿葳,苗博雅,葉智遠,葉林傳,葉海瑞,蔡宜珊,蕭新晟,蕭瑞麟,蕭筱臻,蕭赫麟,蘇恆,許家蓓,許淑華,許菡芸,謝維洲,趙家蓉,邱威傑,郭昭巖,鄭建炘,鍾佩玲,鍾小平,鍾沛君,闕枚莎,阮昭雄,陳又新,陳婕瑄,陳建銘,陳彥伯,陳怡君,陳慈慧,陳政忠,陳永德,陳炳甫,陳義洲,陳賢蔚,陳重文,陳錦祥,顏聖冠,顏若芳,高嘉瑜,黃德北,黃珊珊,黃郁芬,黃麗香,龔偉綸
文山區,景仁里,,,,,,,,,,,86.0,48.0,,,,,,,,284.0,,,,,,0.0,,10.0,242.0,168.0,,486.0,,,,,,,,,,,,,208.0,20.0,,,,,234.0,,,,,,,,,,,,,,,140.0,,,188.0,,550.0,,,,302.0,758.0,312.0,330.0,,,,,,2.0,,,,,,,,,,,6.0,,,302.0,,210.0,,,,116.0,,,,,,,,,326.0,,,,28.0,,,,
文山區,景慶里,,,,,,,,,,,184.0,86.0,,,,,,,,328.0,,,,,,0.0,,16.0,336.0,316.0,,568.0,,,,,,,,,,,,,284.0,16.0,,,,,292.0,,,,,,,,,,,,,,,194.0,,,226.0,,460.0,,,,268.0,1016.0,512.0,430.0,,,,,,4.0,,,,,,,,,,,4.0,,,372.0,,442.0,,,,144.0,,,,,,,,,358.0,,,,28.0,,,,
文山區,景東里,,,,,,,,,,,138.0,68.0,,,,,,,,460.0,,,,,,0.0,,18.0,306.0,238.0,,842.0,,,,,,,,,,,,,268.0,44.0,,,,,314.0,,,,,,,,,,,,,,,260.0,,,266.0,,344.0,,,,340.0,910.0,480.0,522.0,,,,,,8.0,,,,,,,,,,,6.0,,,440.0,,366.0,,,,148.0,,,,,,,,,620.0,,,,50.0,,,,
文山區,景美里,,,,,,,,,,,100.0,64.0,,,,,,,,284.0,,,,,,2.0,,6.0,248.0,306.0,,516.0,,,,,,,,,,,,,222.0,40.0,,,,,222.0,,,,,,,,,,,,,,,126.0,,,136.0,,380.0,,,,270.0,760.0,360.0,338.0,,,,,,12.0,,,,,,,,,,,6.0,,,286.0,,276.0,,,,116.0,,,,,,,,,478.0,,,,20.0,,,,
文山區,景華里,,,,,,,,,,,102.0,70.0,,,,,,,,270.0,,,,,,4.0,,6.0,244.0,248.0,,688.0,,,,,,,,,,,,,258.0,10.0,,,,,266.0,,,,,,,,,,,,,,,160.0,,,198.0,,448.0,,,,322.0,848.0,380.0,380.0,,,,,,10.0,,,,,,,,,,,4.0,,,412.0,,304.0,,,,186.0,,,,,,,,,468.0,,,,30.0,,,,
文山區,景行里,,,,,,,,,,,186.0,98.0,,,,,,,,334.0,,,,,,8.0,,10.0,330.0,388.0,,692.0,,,,,,,,,,,,,368.0,48.0,,,,,336.0,,,,,,,,,,,,,,,238.0,,,248.0,,662.0,,,,486.0,790.0,386.0,530.0,,,,,,8.0,,,,,,,,,,,6.0,,,424.0,,476.0,,,,114.0,,,,,,,,,600.0,,,,36.0,,,,
文山區,木新里,,,,,,,,,,,292.0,84.0,,,,,,,,640.0,,,,,,0.0,,14.0,886.0,346.0,,1138.0,,,,,,,,,,,,,396.0,54.0,,,,,256.0,,,,,,,,,,,,,,,246.0,,,320.0,,586.0,,,,610.0,1020.0,458.0,578.0,,,,,,6.0,,,,,,,,,,,10.0,,,652.0,,282.0,,,,212.0,,,,,,,,,278.0,,,,26.0,,,,
文山區,木柵里,,,,,,,,,,,160.0,78.0,,,,,,,,838.0,,,,,,4.0,,16.0,606.0,184.0,,1032.0,,,,,,,,,,,,,312.0,44.0,,,,,254.0,,,,,,,,,,,,,,,736.0,,,316.0,,386.0,,,,426.0,1312.0,760.0,628.0,,,,,,24.0,,,,,,,,,,,4.0,,,756.0,,206.0,,,,274.0,,,,,,,,,224.0,,,,58.0,,,,
文山區,樟文里,,,,,,,,,,,234.0,78.0,,,,,,,,508.0,,,,,,6.0,,8.0,378.0,368.0,,912.0,,,,,,,,,,,,,266.0,34.0,,,,,234.0,,,,,,,,,,,,,,,388.0,,,240.0,,370.0,,,,410.0,636.0,326.0,336.0,,,,,,2.0,,,,,,,,,,,2.0,,,396.0,,236.0,,,,126.0,,,,,,,,,204.0,,,,24.0,,,,
文山區,樟新里,,,,,,,,,,,166.0,68.0,,,,,,,,714.0,,,,,,2.0,,6.0,266.0,200.0,,672.0,,,,,,,,,,,,,296.0,58.0,,,,,276.0,,,,,,,,,,,,,,,202.0,,,262.0,,312.0,,,,418.0,732.0,292.0,334.0,,,,,,2.0,,,,,,,,,,,10.0,,,390.0,,162.0,,,,136.0,,,,,,,,,114.0,,,,36.0,,,,
文山區,樟林里,,,,,,,,,,,174.0,72.0,,,,,,,,1086.0,,,,,,6.0,,4.0,464.0,426.0,,866.0,,,,,,,,,,,,,362.0,62.0,,,,,272.0,,,,,,,,,,,,,,,334.0,,,320.0,,430.0,,,,362.0,1084.0,872.0,584.0,,,,,,22.0,,,,,,,,,,,38.0,,,648.0,,274.0,,,,208.0,,,,,,,,,244.0,,,,46.0,,,,
文山區,樟樹里,,,,,,,,,,,162.0,44.0,,,,,,,,730.0,,,,,,4.0,,10.0,294.0,290.0,,562.0,,,,,,,,,,,,,206.0,24.0,,,,,170.0,,,,,,,,,,,,,,,156.0,,,248.0,,250.0,,,,334.0,500.0,296.0,320.0,,,,,,4.0,,,,,,,,,,,4.0,,,370.0,,190.0,,,,70.0,,,,,,,,,316.0,,,,22.0,,,,
文山區,樟腳里,,,,,,,,,,,176.0,36.0,,,,,,,,634.0,,,,,,4.0,,4.0,404.0,246.0,,720.0,,,,,,,,,,,,,210.0,24.0,,,,,156.0,,,,,,,,,,,,,,,150.0,,,276.0,,328.0,,,,360.0,606.0,328.0,360.0,,,,,,10.0,,,,,,,,,,,4.0,,,540.0,,198.0,,,,118.0,,,,,,,,,158.0,,,,36.0,,,,
文山區,老泉里,,,,,,,,,,,88.0,2.0,,,,,,,,32.0,,,,,,0.0,,2.0,256.0,32.0,,96.0,,,,,,,,,,,,,16.0,4.0,,,,,14.0,,,,,,,,,,,,,,,30.0,,,36.0,,170.0,,,,62.0,28.0,42.0,28.0,,,,,,2.0,,,,,,,,,,,4.0,,,24.0,,20.0,,,,10.0,,,,,,,,,26.0,,,,4.0,,,,
文山區,興光里,,,,,,,,,,,48.0,46.0,,,,,,,,218.0,,,,,,0.0,,4.0,232.0,84.0,,418.0,,,,,,,,,,,,,162.0,10.0,,,,,292.0,,,,,,,,,,,,,,,98.0,,,178.0,,134.0,,,,238.0,394.0,232.0,226.0,,,,,,8.0,,,,,,,,,,,0.0,,,320.0,,112.0,,,,42.0,,,,,,,,,128.0,,,,20.0,,,,
文山區,興安里,,,,,,,,,,,144.0,38.0,,,,,,,,512.0,,,,,,2.0,,2.0,318.0,280.0,,956.0,,,,,,,,,,,,,278.0,18.0,,,,,230.0,,,,,,,,,,,,,,,558.0,,,198.0,,288.0,,,,300.0,1008.0,412.0,512.0,,,,,,10.0,,,,,,,,,,,0.0,,,638.0,,326.0,,,,166.0,,,,,,,,,232.0,,,,36.0,,,,
文山區,興家里,,,,,,,,,,,156.0,52.0,,,,,,,,1652.0,,,,,,4.0,,2.0,284.0,202.0,,856.0,,,,,,,,,,,,,306.0,38.0,,,,,356.0,,,,,,,,,,,,,,,272.0,,,452.0,,300.0,,,,398.0,778.0,406.0,466.0,,,,,,6.0,,,,,,,,,,,2.0,,,584.0,,322.0,,,,210.0,,,,,,,,,178.0,,,,46.0,,,,
文山區,興得里,,,,,,,,,,,126.0,56.0,,,,,,,,352.0,,,,,,0.0,,6.0,364.0,200.0,,736.0,,,,,,,,,,,,,258.0,34.0,,,,,354.0,,,,,,,,,,,,,,,146.0,,,236.0,,174.0,,,,364.0,632.0,726.0,374.0,,,,,,8.0,,,,,,,,,,,6.0,,,506.0,,248.0,,,,154.0,,,,,,,,,228.0,,,,28.0,,,,
文山區,興旺里,,,,,,,,,,,96.0,80.0,,,,,,,,1288.0,,,,,,6.0,,12.0,236.0,258.0,,930.0,,,,,,,,,,,,,336.0,34.0,,,,,356.0,,,,,,,,,,,,,,,830.0,,,368.0,,320.0,,,,618.0,1096.0,584.0,498.0,,,,,,12.0,,,,,,,,,,,8.0,,,634.0,,256.0,,,,128.0,,,,,,,,,274.0,,,,46.0,,,,
文山區,興昌里,,,,,,,,,,,142.0,68.0,,,,,,,,1126.0,,,,,,4.0,,8.0,290.0,186.0,,736.0,,,,,,,,,,,,,214.0,44.0,,,,,334.0,,,,,,,,,,,,,,,266.0,,,278.0,,246.0,,,,378.0,932.0,326.0,562.0,,,,,,6.0,,,,,,,,,,,8.0,,,514.0,,276.0,,,,136.0,,,,,,,,,168.0,,,,28.0,,,,
文山區,興業里,,,,,,,,,,,104.0,54.0,,,,,,,,440.0,,,,,,0.0,,12.0,222.0,192.0,,722.0,,,,,,,,,,,,,210.0,44.0,,,,,274.0,,,,,,,,,,,,,,,188.0,,,152.0,,220.0,,,,302.0,776.0,388.0,404.0,,,,,,16.0,,,,,,,,,,,6.0,,,970.0,,242.0,,,,94.0,,,,,,,,,260.0,,,,38.0,,,,
文山區,興泰里,,,,,,,,,,,104.0,66.0,,,,,,,,316.0,,,,,,0.0,,12.0,150.0,138.0,,398.0,,,,,,,,,,,,,210.0,14.0,,,,,244.0,,,,,,,,,,,,,,,194.0,,,162.0,,194.0,,,,240.0,572.0,352.0,302.0,,,,,,10.0,,,,,,,,,,,4.0,,,416.0,,238.0,,,,74.0,,,,,,,,,276.0,,,,18.0,,,,
文山區,興福里,,,,,,,,,,,156.0,54.0,,,,,,,,416.0,,,,,,4.0,,2.0,254.0,342.0,,1072.0,,,,,,,,,,,,,244.0,24.0,,,,,258.0,,,,,,,,,,,,,,,176.0,,,190.0,,310.0,,,,326.0,624.0,372.0,392.0,,,,,,8.0,,,,,,,,,,,0.0,,,384.0,,338.0,,,,100.0,,,,,,,,,280.0,,,,46.0,,,,
文山區,興豐里,,,,,,,,,,,102.0,46.0,,,,,,,,436.0,,,,,,6.0,,6.0,128.0,234.0,,776.0,,,,,,,,,,,,,194.0,14.0,,,,,258.0,,,,,,,,,,,,,,,170.0,,,168.0,,242.0,,,,370.0,618.0,420.0,342.0,,,,,,8.0,,,,,,,,,,,6.0,,,282.0,,290.0,,,,94.0,,,,,,,,,172.0,,,,36.0,,,,
文山區,興邦里,,,,,,,,,,,68.0,46.0,,,,,,,,454.0,,,,,,0.0,,8.0,134.0,186.0,,934.0,,,,,,,,,,,,,156.0,28.0,,,,,148.0,,,,,,,,,,,,,,,182.0,,,186.0,,262.0,,,,192.0,666.0,374.0,272.0,,,,,,0.0,,,,,,,,,,,0.0,,,702.0,,206.0,,,,102.0,,,,,,,,,134.0,,,,28.0,,,,
文山區,華興里,,,,,,,,,,,180.0,88.0,,,,,,,,880.0,,,,,,0.0,,10.0,862.0,352.0,,1468.0,,,,,,,,,,,,,394.0,46.0,,,,,286.0,,,,,,,,,,,,,,,298.0,,,340.0,,438.0,,,,532.0,1094.0,518.0,682.0,,,,,,10.0,,,,,,,,,,,14.0,,,804.0,,250.0,,,,212.0,,,,,,,,,266.0,,,,58.0,,,,
文山區,萬和里,,,,,,,,,,,44.0,30.0,,,,,,,,692.0,,,,,,0.0,,0.0,100.0,72.0,,276.0,,,,,,,,,,,,,158.0,38.0,,,,,102.0,,,,,,,,,,,,,,,264.0,,,88.0,,136.0,,,,114.0,458.0,368.0,204.0,,,,,,4.0,,,,,,,,,,,4.0,,,258.0,,136.0,,,,76.0,,,,,,,,,60.0,,,,6.0,,,,
文山區,萬年里,,,,,,,,,,,176.0,72.0,,,,,,,,364.0,,,,,,8.0,,6.0,244.0,216.0,,618.0,,,,,,,,,,,,,260.0,52.0,,,,,210.0,,,,,,,,,,,,,,,158.0,,,156.0,,356.0,,,,378.0,790.0,418.0,394.0,,,,,,10.0,,,,,,,,,,,10.0,,,316.0,,434.0,,,,114.0,,,,,,,,,204.0,,,,32.0,,,,
文山區,萬有里,,,,,,,,,,,124.0,54.0,,,,,,,,278.0,,,,,,2.0,,8.0,368.0,246.0,,676.0,,,,,,,,,,,,,232.0,28.0,,,,,172.0,,,,,,,,,,,,,,,128.0,,,206.0,,606.0,,,,262.0,962.0,298.0,380.0,,,,,,12.0,,,,,,,,,,,0.0,,,382.0,,216.0,,,,114.0,,,,,,,,,300.0,,,,16.0,,,,
文山區,萬盛里,,,,,,,,,,,102.0,60.0,,,,,,,,292.0,,,,,,4.0,,6.0,198.0,214.0,,570.0,,,,,,,,,,,,,188.0,24.0,,,,,152.0,,,,,,,,,,,,,,,196.0,,,142.0,,208.0,,,,238.0,662.0,634.0,376.0,,,,,,4.0,,,,,,,,,,,0.0,,,282.0,,348.0,,,,102.0,,,,,,,,,176.0,,,,36.0,,,,
文山區,萬祥里,,,,,,,,,,,94.0,54.0,,,,,,,,246.0,,,,,,2.0,,8.0,220.0,224.0,,470.0,,,,,,,,,,,,,176.0,14.0,,,,,126.0,,,,,,,,,,,,,,,140.0,,,160.0,,328.0,,,,220.0,578.0,562.0,400.0,,,,,,8.0,,,,,,,,,,,4.0,,,248.0,,418.0,,,,84.0,,,,,,,,,164.0,,,,22.0,,,,
文山區,萬美里,,,,,,,,,,,176.0,94.0,,,,,,,,548.0,,,,,,4.0,,10.0,416.0,244.0,,866.0,,,,,,,,,,,,,274.0,46.0,,,,,306.0,,,,,,,,,,,,,,,256.0,,,314.0,,278.0,,,,366.0,1148.0,340.0,648.0,,,,,,22.0,,,,,,,,,,,14.0,,,508.0,,276.0,,,,234.0,,,,,,,,,146.0,,,,26.0,,,,
文山區,萬興里,,,,,,,,,,,294.0,66.0,,,,,,,,532.0,,,,,,4.0,,4.0,1098.0,294.0,,778.0,,,,,,,,,,,,,362.0,40.0,,,,,198.0,,,,,,,,,,,,,,,184.0,,,230.0,,432.0,,,,602.0,1118.0,430.0,660.0,,,,,,6.0,,,,,,,,,,,8.0,,,808.0,,274.0,,,,168.0,,,,,,,,,250.0,,,,62.0,,,,
文山區,萬芳里,,,,,,,,,,,186.0,136.0,,,,,,,,500.0,,,,,,4.0,,10.0,476.0,260.0,,926.0,,,,,,,,,,,,,378.0,52.0,,,,,284.0,,,,,,,,,,,,,,,932.0,,,312.0,,302.0,,,,368.0,1076.0,374.0,578.0,,,,,,26.0,,,,,,,,,,,2.0,,,618.0,,288.0,,,,188.0,,,,,,,,,144.0,,,,56.0,,,,
文山區,萬隆里,,,,,,,,,,,152.0,80.0,,,,,,,,528.0,,,,,,2.0,,14.0,300.0,274.0,,1274.0,,,,,,,,,,,,,302.0,56.0,,,,,244.0,,,,,,,,,,,,,,,214.0,,,278.0,,600.0,,,,384.0,1068.0,456.0,514.0,,,,,,18.0,,,,,,,,,,,0.0,,,398.0,,350.0,,,,162.0,,,,,,,,,370.0,,,,24.0,,,,
文山區,試院里,,,,,,,,,,,160.0,76.0,,,,,,,,730.0,,,,,,4.0,,14.0,446.0,268.0,,832.0,,,,,,,,,,,,,228.0,56.0,,,,,238.0,,,,,,,,,,,,,,,194.0,,,258.0,,352.0,,,,304.0,956.0,940.0,508.0,,,,,,8.0,,,,,,,,,,,12.0,,,456.0,,254.0,,,,130.0,,,,,,,,,350.0,,,,80.0,,,,
文山區,順興里,,,,,,,,,,,218.0,68.0,,,,,,,,840.0,,,,,,8.0,,16.0,486.0,264.0,,864.0,,,,,,,,,,,,,252.0,44.0,,,,,300.0,,,,,,,,,,,,,,,240.0,,,354.0,,588.0,,,,562.0,906.0,424.0,418.0,,,,,,4.0,,,,,,,,,,,2.0,,,564.0,,306.0,,,,190.0,,,,,,,,,264.0,,,,34.0,,,,
松山區,三民里,,,,,,340.0,,,,,,,,,,,512.0,272.0,816.0,,,,,412.0,,,,,,,,,,12.0,,,,,,,184.0,,70.0,,,,,,,,,,,286.0,412.0,,66.0,,,,,,,16.0,,,326.0,,,,,,1144.0,860.0,,,,,16.0,,,,,,,0.0,,480.0,528.0,,,,418.0,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,
松山區,中崙里,,,,,,224.0,,,,,,,,,,,198.0,162.0,342.0,,,,,168.0,,,,,,,,,,12.0,,,,,,,66.0,,22.0,,,,,,,,,,,204.0,136.0,,60.0,,,,,,,4.0,,,64.0,,,,,,346.0,258.0,,,,,10.0,,,,,,,2.0,,162.0,384.0,,,,176.0,,,,,,,,,,,,,,,898.0,,,,,,,,,,,,,
松山區,中正里,,,,,,494.0,,,,,,,,,,,754.0,378.0,978.0,,,,,448.0,,,,,,,,,,30.0,,,,,,,132.0,,50.0,,,,,,,,,,,728.0,400.0,,120.0,,,,,,,22.0,,,236.0,,,,,,1028.0,990.0,,,,,26.0,,,,,,,4.0,,532.0,1258.0,,,,484.0,,,,,,,,,,,,,,,176.0,,,,,,,,,,,,,
松山區,中華里,,,,,,330.0,,,,,,,,,,,282.0,206.0,746.0,,,,,600.0,,,,,,,,,,18.0,,,,,,,122.0,,44.0,,,,,,,,,,,294.0,260.0,,90.0,,,,,,,14.0,,,250.0,,,,,,850.0,724.0,,,,,12.0,,,,,,,4.0,,426.0,660.0,,,,304.0,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,
松山區,介壽里,,,,,,220.0,,,,,,,,,,,346.0,262.0,418.0,,,,,288.0,,,,,,,,,,6.0,,,,,,,104.0,,52.0,,,,,,,,,,,288.0,254.0,,88.0,,,,,,,20.0,,,190.0,,,,,,686.0,414.0,,,,,36.0,,,,,,,4.0,,338.0,496.0,,,,246.0,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,
松山區,吉仁里,,,,,,184.0,,,,,,,,,,,528.0,176.0,482.0,,,,,270.0,,,,,,,,,,18.0,,,,,,,70.0,,16.0,,,,,,,,,,,202.0,220.0,,64.0,,,,,,,12.0,,,176.0,,,,,,324.0,338.0,,,,,6.0,,,,,,,8.0,,248.0,300.0,,,,202.0,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,
松山區,吉祥里,,,,,,460.0,,,,,,,,,,,1056.0,324.0,1362.0,,,,,618.0,,,,,,,,,,8.0,,,,,,,162.0,,70.0,,,,,,,,,,,476.0,446.0,,164.0,,,,,,,20.0,,,366.0,,,,,,1052.0,578.0,,,,,40.0,,,,,,,2.0,,536.0,538.0,,,,498.0,,,,,,,,,,,,,,,334.0,,,,,,,,,,,,,
松山區,安平里,,,,,,344.0,,,,,,,,,,,3078.0,266.0,866.0,,,,,400.0,,,,,,,,,,38.0,,,,,,,154.0,,44.0,,,,,,,,,,,300.0,348.0,,84.0,,,,,,,32.0,,,324.0,,,,,,720.0,604.0,,,,,56.0,,,,,,,2.0,,486.0,382.0,,,,540.0,,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,
松山區,富泰里,,,,,,272.0,,,,,,,,,,,242.0,202.0,580.0,,,,,378.0,,,,,,,,,,8.0,,,,,,,168.0,,46.0,,,,,,,,,,,190.0,266.0,,56.0,,,,,,,20.0,,,160.0,,,,,,802.0,546.0,,,,,6.0,,,,,,,4.0,,344.0,338.0,,,,266.0,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,
松山區,富錦里,,,,,,314.0,,,,,,,,,,,372.0,180.0,596.0,,,,,348.0,,,,,,,,,,8.0,,,,,,,116.0,,52.0,,,,,,,,,,,258.0,310.0,,82.0,,,,,,,24.0,,,220.0,,,,,,840.0,708.0,,,,,16.0,,,,,,,6.0,,460.0,332.0,,,,268.0,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,
松山區,復勢里,,,,,,382.0,,,,,,,,,,,402.0,272.0,690.0,,,,,426.0,,,,,,,,,,20.0,,,,,,,90.0,,66.0,,,,,,,,,,,806.0,326.0,,100.0,,,,,,,16.0,,,222.0,,,,,,564.0,442.0,,,,,24.0,,,,,,,2.0,,406.0,584.0,,,,338.0,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,
松山區,復建里,,,,,,282.0,,,,,,,,,,,250.0,190.0,518.0,,,,,560.0,,,,,,,,,,14.0,,,,,,,106.0,,22.0,,,,,,,,,,,308.0,186.0,,84.0,,,,,,,4.0,,,218.0,,,,,,406.0,394.0,,,,,14.0,,,,,,,8.0,,216.0,384.0,,,,256.0,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,
松山區,復源里,,,,,,180.0,,,,,,,,,,,180.0,152.0,334.0,,,,,232.0,,,,,,,,,,8.0,,,,,,,86.0,,4.0,,,,,,,,,,,188.0,176.0,,40.0,,,,,,,6.0,,,92.0,,,,,,326.0,346.0,,,,,2.0,,,,,,,4.0,,300.0,298.0,,,,176.0,,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,
松山區,復盛里,,,,,,326.0,,,,,,,,,,,606.0,236.0,1088.0,,,,,478.0,,,,,,,,,,30.0,,,,,,,156.0,,56.0,,,,,,,,,,,346.0,310.0,,146.0,,,,,,,16.0,,,318.0,,,,,,754.0,594.0,,,,,18.0,,,,,,,8.0,,356.0,536.0,,,,322.0,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,
松山區,慈祐里,,,,,,382.0,,,,,,,,,,,836.0,240.0,620.0,,,,,518.0,,,,,,,,,,2.0,,,,,,,82.0,,46.0,,,,,,,,,,,710.0,366.0,,98.0,,,,,,,20.0,,,214.0,,,,,,454.0,544.0,,,,,60.0,,,,,,,14.0,,524.0,622.0,,,,460.0,,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,
松山區,敦化里,,,,,,392.0,,,,,,,,,,,444.0,266.0,748.0,,,,,384.0,,,,,,,,,,28.0,,,,,,,110.0,,38.0,,,,,,,,,,,414.0,350.0,,104.0,,,,,,,14.0,,,228.0,,,,,,752.0,730.0,,,,,18.0,,,,,,,2.0,,518.0,826.0,,,,394.0,,,,,,,,,,,,,,,268.0,,,,,,,,,,,,,
松山區,新東里,,,,,,272.0,,,,,,,,,,,540.0,220.0,508.0,,,,,360.0,,,,,,,,,,14.0,,,,,,,110.0,,38.0,,,,,,,,,,,270.0,290.0,,48.0,,,,,,,24.0,,,262.0,,,,,,770.0,522.0,,,,,12.0,,,,,,,2.0,,416.0,500.0,,,,316.0,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,
松山區,新益里,,,,,,242.0,,,,,,,,,,,388.0,178.0,492.0,,,,,260.0,,,,,,,,,,18.0,,,,,,,98.0,,50.0,,,,,,,,,,,288.0,246.0,,54.0,,,,,,,16.0,,,214.0,,,,,,860.0,408.0,,,,,12.0,,,,,,,12.0,,472.0,582.0,,,,328.0,,,,,,,,,,,,,,,242.0,,,,,,,,,,,,,
松山區,新聚里,,,,,,386.0,,,,,,,,,,,1518.0,286.0,948.0,,,,,510.0,,,,,,,,,,16.0,,,,,,,106.0,,56.0,,,,,,,,,,,304.0,366.0,,84.0,,,,,,,14.0,,,314.0,,,,,,690.0,514.0,,,,,36.0,,,,,,,4.0,,552.0,452.0,,,,504.0,,,,,,,,,,,,,,,652.0,,,,,,,,,,,,,
松山區,東光里,,,,,,384.0,,,,,,,,,,,730.0,396.0,900.0,,,,,442.0,,,,,,,,,,6.0,,,,,,,196.0,,44.0,,,,,,,,,,,450.0,342.0,,96.0,,,,,,,16.0,,,546.0,,,,,,930.0,578.0,,,,,48.0,,,,,,,2.0,,434.0,492.0,,,,392.0,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,
松山區,東勢里,,,,,,266.0,,,,,,,,,,,504.0,218.0,474.0,,,,,286.0,,,,,,,,,,6.0,,,,,,,106.0,,42.0,,,,,,,,,,,226.0,138.0,,66.0,,,,,,,22.0,,,174.0,,,,,,538.0,438.0,,,,,14.0,,,,,,,2.0,,324.0,398.0,,,,186.0,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,
松山區,東昌里,,,,,,180.0,,,,,,,,,,,246.0,178.0,326.0,,,,,124.0,,,,,,,,,,6.0,,,,,,,64.0,,38.0,,,,,,,,,,,160.0,150.0,,44.0,,,,,,,2.0,,,204.0,,,,,,284.0,286.0,,,,,8.0,,,,,,,2.0,,194.0,360.0,,,,150.0,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,
松山區,東榮里,,,,,,542.0,,,,,,,,,,,432.0,404.0,820.0,,,,,432.0,,,,,,,,,,12.0,,,,,,,148.0,,100.0,,,,,,,,,,,412.0,472.0,,100.0,,,,,,,36.0,,,400.0,,,,,,1178.0,842.0,,,,,36.0,,,,,,,2.0,,646.0,726.0,,,,480.0,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,
松山區,松基里,,,,,,190.0,,,,,,,,,,,452.0,156.0,360.0,,,,,190.0,,,,,,,,,,12.0,,,,,,,82.0,,22.0,,,,,,,,,,,318.0,150.0,,32.0,,,,,,,26.0,,,138.0,,,,,,498.0,346.0,,,,,8.0,,,,,,,2.0,,244.0,340.0,,,,194.0,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,
松山區,民有里,,,,,,564.0,,,,,,,,,,,246.0,186.0,1012.0,,,,,390.0,,,,,,,,,,20.0,,,,,,,188.0,,68.0,,,,,,,,,,,1870.0,382.0,,106.0,,,,,,,18.0,,,318.0,,,,,,1228.0,918.0,,,,,24.0,,,,,,,6.0,,740.0,680.0,,,,506.0,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,
松山區,民福里,,,,,,330.0,,,,,,,,,,,276.0,184.0,774.0,,,,,292.0,,,,,,,,,,24.0,,,,,,,230.0,,46.0,,,,,,,,,,,718.0,282.0,,84.0,,,,,,,24.0,,,562.0,,,,,,1054.0,678.0,,,,,36.0,,,,,,,2.0,,326.0,470.0,,,,340.0,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,
松山區,福成里,,,,,,188.0,,,,,,,,,,,214.0,130.0,262.0,,,,,140.0,,,,,,,,,,12.0,,,,,,,64.0,,14.0,,,,,,,,,,,138.0,130.0,,42.0,,,,,,,2.0,,,84.0,,,,,,330.0,252.0,,,,,14.0,,,,,,,0.0,,142.0,276.0,,,,162.0,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,,
松山區,精忠里,,,,,,276.0,,,,,,,,,,,240.0,152.0,546.0,,,,,282.0,,,,,,,,,,6.0,,,,,,,86.0,,42.0,,,,,,,,,,,186.0,186.0,,92.0,,,,,,,22.0,,,218.0,,,,,,676.0,438.0,,,,,28.0,,,,,,,0.0,,362.0,448.0,,,,238.0,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,
松山區,美仁里,,,,,,156.0,,,,,,,,,,,254.0,134.0,384.0,,,,,388.0,,,,,,,,,,12.0,,,,,,,60.0,,18.0,,,,,,,,,,,246.0,124.0,,34.0,,,,,,,8.0,,,68.0,,,,,,334.0,292.0,,,,,20.0,,,,,,,2.0,,374.0,376.0,,,,212.0,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,
