縣市,行政區別,鄰里,區域別代碼,直轄市長候選人1＿候選人名稱,直轄市長候選人1＿黨籍,直轄市長候選人1_得票數,直轄市長候選人2＿候選人名稱,直轄市長候選人2＿黨籍,直轄市長候選人2_得票數,直轄市長候選人3＿候選人名稱,直轄市長候選人3＿黨籍,直轄市長候選人3_得票數,直轄市長候選人4＿候選人名稱,直轄市長候選人4＿黨籍,直轄市長候選人4_得票數,直轄市長候選人5＿候選人名稱,直轄市長候選人5＿黨籍,直轄市長候選人5_得票數,直轄市長候選人6＿候選人名稱,直轄市長候選人6＿黨籍,直轄市長候選人6_得票數,直轄市長候選人7＿候選人名稱,直轄市長候選人7＿黨籍,直轄市長候選人7_得票數,直轄市長候選人8＿候選人名稱,直轄市長候選人8＿黨籍,直轄市長候選人8_得票數,直轄市長候選人9＿候選人名稱,直轄市長候選人9＿黨籍,直轄市長候選人9_得票數,直轄市長候選人10＿候選人名稱,直轄市長候選人10＿黨籍,直轄市長候選人10_得票數,直轄市長有效票數A,直轄市長無效票數B,直轄市長投票數C,直轄市長選舉人數G,區域直轄市議員候選人1＿候選人名稱,區域直轄市議員候選人1＿黨籍,區域直轄市議員候選人1_得票數,區域直轄市議員候選人2＿候選人名稱,區域直轄市議員候選人2＿黨籍,區域直轄市議員候選人2_得票數,區域直轄市議員候選人3＿候選人名稱,區域直轄市議員候選人3＿黨籍,區域直轄市議員候選人3_得票數,區域直轄市議員候選人4＿候選人名稱,區域直轄市議員候選人4＿黨籍,區域直轄市議員候選人4_得票數,區域直轄市議員候選人5＿候選人名稱,區域直轄市議員候選人5＿黨籍,區域直轄市議員候選人5_得票數,區域直轄市議員候選人6＿候選人名稱,區域直轄市議員候選人6＿黨籍,區域直轄市議員候選人6_得票數,區域直轄市議員候選人7＿候選人名稱,區域直轄市議員候選人7＿黨籍,區域直轄市議員候選人7_得票數,區域直轄市議員候選人8＿候選人名稱,區域直轄市議員候選人8＿黨籍,區域直轄市議員候選人8_得票數,區域直轄市議員候選人9＿候選人名稱,區域直轄市議員候選人9＿黨籍,區域直轄市議員候選人9_得票數,區域直轄市議員候選人10＿候選人名稱,區域直轄市議員候選人10＿黨籍,區域直轄市議員候選人10_得票數,區域直轄市議員候選人11＿候選人名稱,區域直轄市議員候選人11＿黨籍,區域直轄市議員候選人11_得票數,區域直轄市議員候選人12＿候選人名稱,區域直轄市議員候選人12＿黨籍,區域直轄市議員候選人12_得票數,區域直轄市議員候選人13＿候選人名稱,區域直轄市議員候選人13＿黨籍,區域直轄市議員候選人13_得票數,區域直轄市議員候選人14＿候選人名稱,區域直轄市議員候選人14＿黨籍,區域直轄市議員候選人14_得票數,區域直轄市議員候選人15＿候選人名稱,區域直轄市議員候選人15＿黨籍,區域直轄市議員候選人15_得票數,區域直轄市議員候選人16＿候選人名稱,區域直轄市議員候選人16＿黨籍,區域直轄市議員候選人16_得票數,區域直轄市議員候選人17＿候選人名稱,區域直轄市議員候選人17＿黨籍,區域直轄市議員候選人17_得票數,區域直轄市議員候選人18＿候選人名稱,區域直轄市議員候選人18＿黨籍,區域直轄市議員候選人18_得票數,區域直轄市議員候選人19＿候選人名稱,區域直轄市議員候選人19＿黨籍,區域直轄市議員候選人19_得票數,區域直轄市議員候選人20＿候選人名稱,區域直轄市議員候選人20＿黨籍,區域直轄市議員候選人20_得票數,區域直轄市議員候選人21＿候選人名稱,區域直轄市議員候選人21＿黨籍,區域直轄市議員候選人21_得票數,區域直轄市議員候選人22＿候選人名稱,區域直轄市議員候選人22＿黨籍,區域直轄市議員候選人22_得票數,區域直轄市議員候選人23＿候選人名稱,區域直轄市議員候選人23＿黨籍,區域直轄市議員候選人23_得票數,區域直轄市議員候選人24＿候選人名稱,區域直轄市議員候選人24＿黨籍,區域直轄市議員候選人24_得票數,區域直轄市議員候選人25＿候選人名稱,區域直轄市議員候選人25＿黨籍,區域直轄市議員候選人25_得票數,區域直轄市議員有效票數A,區域直轄市議員無效票數B,區域直轄市議員投票數C,區域直轄市議員選舉人數G,平原直轄市議員候選人1＿候選人名稱,平原直轄市議員候選人1＿黨籍,平原直轄市議員候選人1_得票數,平原直轄市議員候選人2＿候選人名稱,平原直轄市議員候選人2＿黨籍,平原直轄市議員候選人2_得票數,平原直轄市議員候選人3＿候選人名稱,平原直轄市議員候選人3＿黨籍,平原直轄市議員候選人3_得票數,平原直轄市議員候選人4＿候選人名稱,平原直轄市議員候選人4＿黨籍,平原直轄市議員候選人4_得票數,平原直轄市議員候選人5＿候選人名稱,平原直轄市議員候選人5＿黨籍,平原直轄市議員候選人5_得票數,平原直轄市議員候選人6＿候選人名稱,平原直轄市議員候選人6＿黨籍,平原直轄市議員候選人6_得票數,平原直轄市議員候選人7＿候選人名稱,平原直轄市議員候選人7＿黨籍,平原直轄市議員候選人7_得票數,平原直轄市議員候選人8＿候選人名稱,平原直轄市議員候選人8＿黨籍,平原直轄市議員候選人8_得票數,平原直轄市議員候選人9＿候選人名稱,平原直轄市議員候選人9＿黨籍,平原直轄市議員候選人9_得票數,平原直轄市議員候選人10＿候選人名稱,平原直轄市議員候選人10＿黨籍,平原直轄市議員候選人10_得票數,平原直轄市議員有效票數A,平原直轄市議員無效票數B,平原直轄市議員投票數C,平原直轄市議員選舉人數G,山原直轄市議員候選人1＿候選人名稱,山原直轄市議員候選人1＿黨籍,山原直轄市議員候選人1_得票數,山原直轄市議員候選人2＿候選人名稱,山原直轄市議員候選人2＿黨籍,山原直轄市議員候選人2_得票數,山原直轄市議員候選人3＿候選人名稱,山原直轄市議員候選人3＿黨籍,山原直轄市議員候選人3_得票數,山原直轄市議員候選人4＿候選人名稱,山原直轄市議員候選人4＿黨籍,山原直轄市議員候選人4_得票數,山原直轄市議員候選人5＿候選人名稱,山原直轄市議員候選人5＿黨籍,山原直轄市議員候選人5_得票數,山原直轄市議員候選人6＿候選人名稱,山原直轄市議員候選人6＿黨籍,山原直轄市議員候選人6_得票數,山原直轄市議員候選人7＿候選人名稱,山原直轄市議員候選人7＿黨籍,山原直轄市議員候選人7_得票數,山原直轄市議員候選人8＿候選人名稱,山原直轄市議員候選人8＿黨籍,山原直轄市議員候選人8_得票數,山原直轄市議員候選人9＿候選人名稱,山原直轄市議員候選人9＿黨籍,山原直轄市議員候選人9_得票數,山原直轄市議員候選人10＿候選人名稱,山原直轄市議員候選人10＿黨籍,山原直轄市議員候選人10_得票數,山原直轄市議員有效票數A,山原直轄市議員無效票數B,山原直轄市議員投票數C,山原直轄市議員選舉人數G
臺北市,文山區,萬盛里,0800012,吳蕚洋,無黨籍,12,丁守中,中國國民黨,1287,姚文智,民主進步黨,354,柯文哲,無黨籍,1016,李錫錕,無黨籍,14,,,0,,,0,,,0,,,0,,,0,0,0,0,0,阮昭雄,民主進步黨,174,陳彥伯,無黨籍,51,李慶元,無黨籍,99,鄭建炘,無黨籍,0,徐弘庭,中國國民黨,146,王致雅,無黨籍,71,蕭瑞麟,無黨籍,2,羅智強,中國國民黨,331,耿葳,中國國民黨,317,林穎孟,無黨籍,94,李慶鋒,民主進步黨,107,周柏雅,民主進步黨,51,黃德北,無黨籍,18,歐陽龍,中國國民黨,76,張凱鈞,無黨籍,30,鍾沛君,中國國民黨,141,陳錦祥,中國國民黨,88,林逸萍,無黨籍,12,李志恒,無黨籍,3,李克焜,無黨籍,2,王欣儀,中國國民黨,98,李柏毅,中國國民黨,285,簡舒培,民主進步黨,119,苗博雅,無黨籍,188,王閔生,民主進步黨,104,0,0,0,0,李芳儒,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,7,高為人,親民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,文山區,萬祥里,0800008,吳蕚洋,無黨籍,13,丁守中,中國國民黨,1102,姚文智,民主進步黨,382,柯文哲,無黨籍,1048,李錫錕,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,0,0,0,阮昭雄,民主進步黨,209,陳彥伯,無黨籍,42,李慶元,無黨籍,110,鄭建炘,無黨籍,2,徐弘庭,中國國民黨,123,王致雅,無黨籍,80,蕭瑞麟,無黨籍,4,羅智強,中國國民黨,289,耿葳,中國國民黨,281,林穎孟,無黨籍,88,李慶鋒,民主進步黨,112,周柏雅,民主進步黨,47,黃德北,無黨籍,11,歐陽龍,中國國民黨,63,張凱鈞,無黨籍,27,鍾沛君,中國國民黨,124,陳錦祥,中國國民黨,82,林逸萍,無黨籍,7,李志恒,無黨籍,4,李克焜,無黨籍,1,王欣儀,中國國民黨,70,李柏毅,中國國民黨,235,簡舒培,民主進步黨,110,苗博雅,無黨籍,200,王閔生,民主進步黨,164,0,0,0,0,李芳儒,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,文山區,萬美里,0800039,吳蕚洋,無黨籍,17,丁守中,中國國民黨,1936,姚文智,民主進步黨,489,柯文哲,無黨籍,1492,李錫錕,無黨籍,18,,,0,,,0,,,0,,,0,,,0,0,0,0,0,阮昭雄,民主進步黨,138,陳彥伯,無黨籍,117,李慶元,無黨籍,208,鄭建炘,無黨籍,7,徐弘庭,中國國民黨,274,王致雅,無黨籍,157,蕭瑞麟,無黨籍,11,羅智強,中國國民黨,574,耿葳,中國國民黨,170,林穎孟,無黨籍,137,李慶鋒,民主進步黨,122,周柏雅,民主進步黨,88,黃德北,無黨籍,13,歐陽龍,中國國民黨,153,張凱鈞,無黨籍,47,鍾沛君,中國國民黨,254,陳錦祥,中國國民黨,73,林逸萍,無黨籍,23,李志恒,無黨籍,5,李克焜,無黨籍,2,王欣儀,中國國民黨,128,李柏毅,中國國民黨,433,簡舒培,民主進步黨,183,苗博雅,無黨籍,324,王閔生,民主進步黨,139,0,0,0,0,李芳儒,中國國民黨,35,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,36,高為人,親民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,文山區,萬興里,0800035,吳蕚洋,無黨籍,21,丁守中,中國國民黨,2007,姚文智,民主進步黨,695,柯文哲,無黨籍,1806,李錫錕,無黨籍,23,,,0,,,0,,,0,,,0,,,0,0,0,0,0,阮昭雄,民主進步黨,137,陳彥伯,無黨籍,84,李慶元,無黨籍,549,鄭建炘,無黨籍,4,徐弘庭,中國國民黨,266,王致雅,無黨籍,115,蕭瑞麟,無黨籍,3,羅智強,中國國民黨,559,耿葳,中國國民黨,215,林穎孟,無黨籍,181,李慶鋒,民主進步黨,147,周柏雅,民主進步黨,147,黃德北,無黨籍,31,歐陽龍,中國國民黨,99,張凱鈞,無黨籍,33,鍾沛君,中國國民黨,404,陳錦祥,中國國民黨,125,林逸萍,無黨籍,20,李志恒,無黨籍,2,李克焜,無黨籍,2,王欣儀,中國國民黨,92,李柏毅,中國國民黨,389,簡舒培,民主進步黨,301,苗博雅,無黨籍,330,王閔生,民主進步黨,216,0,0,0,0,李芳儒,中國國民黨,12,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,0,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,文山區,萬芳里,0800033,吳蕚洋,無黨籍,16,丁守中,中國國民黨,2096,姚文智,民主進步黨,494,柯文哲,無黨籍,1827,李錫錕,無黨籍,19,,,0,,,0,,,0,,,0,,,0,0,0,0,0,阮昭雄,民主進步黨,144,陳彥伯,無黨籍,94,李慶元,無黨籍,238,鄭建炘,無黨籍,1,徐弘庭,中國國民黨,250,王致雅,無黨籍,156,蕭瑞麟,無黨籍,13,羅智強,中國國民黨,538,耿葳,中國國民黨,187,林穎孟,無黨籍,189,李慶鋒,民主進步黨,130,周柏雅,民主進步黨,93,黃德北,無黨籍,28,歐陽龍,中國國民黨,142,張凱鈞,無黨籍,68,鍾沛君,中國國民黨,309,陳錦祥,中國國民黨,72,林逸萍,無黨籍,26,李志恒,無黨籍,5,李克焜,無黨籍,2,王欣儀,中國國民黨,466,李柏毅,中國國民黨,463,簡舒培,民主進步黨,184,苗博雅,無黨籍,289,王閔生,民主進步黨,151,0,0,0,0,李芳儒,中國國民黨,35,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,42,高為人,親民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,文山區,萬隆里,0800009,吳蕚洋,無黨籍,32,丁守中,中國國民黨,1929,姚文智,民主進步黨,512,柯文哲,無黨籍,1644,李錫錕,無黨籍,23,,,0,,,0,,,0,,,0,,,0,0,0,0,0,阮昭雄,民主進步黨,175,陳彥伯,無黨籍,81,李慶元,無黨籍,150,鄭建炘,無黨籍,0,徐弘庭,中國國民黨,264,王致雅,無黨籍,139,蕭瑞麟,無黨籍,9,羅智強,中國國民黨,534,耿葳,中國國民黨,228,林穎孟,無黨籍,151,李慶鋒,民主進步黨,137,周柏雅,民主進步黨,76,黃德北,無黨籍,12,歐陽龍,中國國民黨,122,張凱鈞,無黨籍,40,鍾沛君,中國國民黨,199,陳錦祥,中國國民黨,185,林逸萍,無黨籍,28,李志恒,無黨籍,7,李克焜,無黨籍,1,王欣儀,中國國民黨,107,李柏毅,中國國民黨,637,簡舒培,民主進步黨,192,苗博雅,無黨籍,257,王閔生,民主進步黨,300,0,0,0,0,李芳儒,中國國民黨,16,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,10,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,文山區,試院里,0800023,吳蕚洋,無黨籍,28,丁守中,中國國民黨,2042,姚文智,民主進步黨,434,柯文哲,無黨籍,1484,李錫錕,無黨籍,23,,,0,,,0,,,0,,,0,,,0,0,0,0,0,阮昭雄,民主進步黨,127,陳彥伯,無黨籍,65,李慶元,無黨籍,223,鄭建炘,無黨籍,6,徐弘庭,中國國民黨,365,王致雅,無黨籍,129,蕭瑞麟,無黨籍,4,羅智強,中國國民黨,478,耿葳,中國國民黨,470,林穎孟,無黨籍,114,李慶鋒,民主進步黨,134,周柏雅,民主進步黨,80,黃德北,無黨籍,40,歐陽龍,中國國民黨,119,張凱鈞,無黨籍,38,鍾沛君,中國國民黨,228,陳錦祥,中國國民黨,175,林逸萍,無黨籍,28,李志恒,無黨籍,7,李克焜,無黨籍,2,王欣儀,中國國民黨,97,李柏毅,中國國民黨,416,簡舒培,民主進步黨,152,苗博雅,無黨籍,254,王閔生,民主進步黨,176,0,0,0,0,李芳儒,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,文山區,順興里,0800029,吳蕚洋,無黨籍,23,丁守中,中國國民黨,1876,姚文智,民主進步黨,636,柯文哲,無黨籍,1668,李錫錕,無黨籍,15,,,0,,,0,,,0,,,0,,,0,0,0,0,0,阮昭雄,民主進步黨,153,陳彥伯,無黨籍,95,李慶元,無黨籍,243,鄭建炘,無黨籍,1,徐弘庭,中國國民黨,420,王致雅,無黨籍,177,蕭瑞麟,無黨籍,2,羅智強,中國國民黨,453,耿葳,中國國民黨,212,林穎孟,無黨籍,126,李慶鋒,民主進步黨,132,周柏雅,民主進步黨,109,黃德北,無黨籍,17,歐陽龍,中國國民黨,150,張凱鈞,無黨籍,34,鍾沛君,中國國民黨,282,陳錦祥,中國國民黨,132,林逸萍,無黨籍,22,李志恒,無黨籍,8,李克焜,無黨籍,4,王欣儀,中國國民黨,120,李柏毅,中國國民黨,432,簡舒培,民主進步黨,281,苗博雅,無黨籍,209,王閔生,民主進步黨,294,0,0,0,0,李芳儒,中國國民黨,14,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,7,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,三民里,0100004,吳蕚洋,無黨籍,10,丁守中,中國國民黨,1707,姚文智,民主進步黨,566,柯文哲,無黨籍,1441,李錫錕,無黨籍,19,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,136,吳崢,無黨籍,170,徐巧芯,中國國民黨,408,邱威傑,無黨籍,209,蕭赫麟,無黨籍,0,戴錫欽,中國國民黨,206,李茂榮,無黨籍,6,王鴻薇,中國國民黨,572,許家蓓,民主進步黨,240,王正德,中國國民黨,163,林柏勛,無黨籍,35,林明正,無黨籍,92,張茂楠,民主進步黨,256,洪士奇,親民黨,206,游藝,無黨籍,33,陳永德,中國國民黨,51,王振鴻,無黨籍,8,洪健益,民主進步黨,143,許淑華,民主進步黨,264,秦慧珠,中國國民黨,430,葉智遠,無黨籍,8,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,5,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,中崙里,0100027,吳蕚洋,無黨籍,16,丁守中,中國國民黨,843,姚文智,民主進步黨,316,柯文哲,無黨籍,828,李錫錕,無黨籍,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,81,吳崢,無黨籍,112,徐巧芯,中國國民黨,171,邱威傑,無黨籍,88,蕭赫麟,無黨籍,1,戴錫欽,中國國民黨,84,李茂榮,無黨籍,6,王鴻薇,中國國民黨,173,許家蓓,民主進步黨,81,王正德,中國國民黨,32,林柏勛,無黨籍,11,林明正,無黨籍,33,張茂楠,民主進步黨,99,洪士奇,親民黨,68,游藝,無黨籍,30,陳永德,中國國民黨,449,王振鴻,無黨籍,2,洪健益,民主進步黨,102,許淑華,民主進步黨,192,秦慧珠,中國國民黨,129,葉智遠,無黨籍,5,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,中正里,0100026,吳蕚洋,無黨籍,23,丁守中,中國國民黨,1796,姚文智,民主進步黨,825,柯文哲,無黨籍,2140,李錫錕,無黨籍,24,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,189,吳崢,無黨籍,247,徐巧芯,中國國民黨,489,邱威傑,無黨籍,242,蕭赫麟,無黨籍,2,戴錫欽,中國國民黨,224,李茂榮,無黨籍,15,王鴻薇,中國國民黨,514,許家蓓,民主進步黨,266,王正德,中國國民黨,118,林柏勛,無黨籍,25,林明正,無黨籍,66,張茂楠,民主進步黨,377,洪士奇,親民黨,200,游藝,無黨籍,60,陳永德,中國國民黨,88,王振鴻,無黨籍,11,洪健益,民主進步黨,364,許淑華,民主進步黨,629,秦慧珠,中國國民黨,495,葉智遠,無黨籍,13,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,10,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,中華里,0100015,吳蕚洋,無黨籍,15,丁守中,中國國民黨,1474,姚文智,民主進步黨,490,柯文哲,無黨籍,1292,李錫錕,無黨籍,11,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,103,吳崢,無黨籍,165,徐巧芯,中國國民黨,373,邱威傑,無黨籍,152,蕭赫麟,無黨籍,2,戴錫欽,中國國民黨,300,李茂榮,無黨籍,9,王鴻薇,中國國民黨,425,許家蓓,民主進步黨,213,王正德,中國國民黨,125,林柏勛,無黨籍,22,林明正,無黨籍,61,張茂楠,民主進步黨,141,洪士奇,親民黨,130,游藝,無黨籍,45,陳永德,中國國民黨,52,王振鴻,無黨籍,7,洪健益,民主進步黨,147,許淑華,民主進步黨,330,秦慧珠,中國國民黨,362,葉智遠,無黨籍,6,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,6,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,介壽里,0100009,吳蕚洋,無黨籍,13,丁守中,中國國民黨,944,姚文智,民主進步黨,434,柯文哲,無黨籍,1049,李錫錕,無黨籍,15,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,131,吳崢,無黨籍,110,徐巧芯,中國國民黨,209,邱威傑,無黨籍,123,蕭赫麟,無黨籍,2,戴錫欽,中國國民黨,144,李茂榮,無黨籍,3,王鴻薇,中國國民黨,343,許家蓓,民主進步黨,169,王正德,中國國民黨,95,林柏勛,無黨籍,26,林明正,無黨籍,52,張茂楠,民主進步黨,173,洪士奇,親民黨,127,游藝,無黨籍,44,陳永德,中國國民黨,24,王振鴻,無黨籍,10,洪健益,民主進步黨,144,許淑華,民主進步黨,248,秦慧珠,中國國民黨,207,葉智遠,無黨籍,18,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,2,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,吉仁里,0100029,吳蕚洋,無黨籍,8,丁守中,中國國民黨,830,姚文智,民主進步黨,350,柯文哲,無黨籍,830,李錫錕,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,88,吳崢,無黨籍,92,徐巧芯,中國國民黨,241,邱威傑,無黨籍,101,蕭赫麟,無黨籍,4,戴錫欽,中國國民黨,135,李茂榮,無黨籍,9,王鴻薇,中國國民黨,162,許家蓓,民主進步黨,124,王正德,中國國民黨,88,林柏勛,無黨籍,8,林明正,無黨籍,35,張茂楠,民主進步黨,264,洪士奇,親民黨,110,游藝,無黨籍,32,陳永德,中國國民黨,47,王振鴻,無黨籍,6,洪健益,民主進步黨,101,許淑華,民主進步黨,150,秦慧珠,中國國民黨,169,葉智遠,無黨籍,3,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,3,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,吉祥里,0100022,吳蕚洋,無黨籍,18,丁守中,中國國民黨,2044,姚文智,民主進步黨,793,柯文哲,無黨籍,1799,李錫錕,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,162,吳崢,無黨籍,230,徐巧芯,中國國民黨,681,邱威傑,無黨籍,249,蕭赫麟,無黨籍,1,戴錫欽,中國國民黨,309,李茂榮,無黨籍,4,王鴻薇,中國國民黨,526,許家蓓,民主進步黨,268,王正德,中國國民黨,183,林柏勛,無黨籍,35,林明正,無黨籍,81,張茂楠,民主進步黨,528,洪士奇,親民黨,223,游藝,無黨籍,82,陳永德,中國國民黨,167,王振鴻,無黨籍,10,洪健益,民主進步黨,238,許淑華,民主進步黨,269,秦慧珠,中國國民黨,289,葉智遠,無黨籍,20,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,5,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,安平里,0100019,吳蕚洋,無黨籍,22,丁守中,中國國民黨,1759,姚文智,民主進步黨,920,柯文哲,無黨籍,1981,李錫錕,無黨籍,16,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,133,吳崢,無黨籍,172,徐巧芯,中國國民黨,433,邱威傑,無黨籍,270,蕭赫麟,無黨籍,1,戴錫欽,中國國民黨,200,李茂榮,無黨籍,19,王鴻薇,中國國民黨,360,許家蓓,民主進步黨,243,王正德,中國國民黨,162,林柏勛,無黨籍,22,林明正,無黨籍,77,張茂楠,民主進步黨,1539,洪士奇,親民黨,174,游藝,無黨籍,42,陳永德,中國國民黨,82,王振鴻,無黨籍,16,洪健益,民主進步黨,150,許淑華,民主進步黨,191,秦慧珠,中國國民黨,302,葉智遠,無黨籍,28,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,6,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,富泰里,0100008,吳蕚洋,無黨籍,12,丁守中,中國國民黨,1266,姚文智,民主進步黨,325,柯文哲,無黨籍,980,李錫錕,無黨籍,11,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,101,吳崢,無黨籍,136,徐巧芯,中國國民黨,290,邱威傑,無黨籍,133,蕭赫麟,無黨籍,2,戴錫欽,中國國民黨,189,李茂榮,無黨籍,4,王鴻薇,中國國民黨,401,許家蓓,民主進步黨,172,王正德,中國國民黨,80,林柏勛,無黨籍,23,林明正,無黨籍,84,張茂楠,民主進步黨,121,洪士奇,親民黨,133,游藝,無黨籍,28,陳永德,中國國民黨,73,王振鴻,無黨籍,10,洪健益,民主進步黨,95,許淑華,民主進步黨,169,秦慧珠,中國國民黨,273,葉智遠,無黨籍,3,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,松山區,富錦里,0100006,吳蕚洋,無黨籍,15,丁守中,中國國民黨,1264,姚文智,民主進步黨,431,柯文哲,無黨籍,1129,李錫錕,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,90,吳崢,無黨籍,157,徐巧芯,中國國民黨,298,邱威傑,無黨籍,134,蕭赫麟,無黨籍,3,戴錫欽,中國國民黨,174,李茂榮,無黨籍,4,王鴻薇,中國國民黨,420,許家蓓,民主進步黨,230,王正德,中國國民黨,110,林柏勛,無黨籍,26,林明正,無黨籍,58,張茂楠,民主進步黨,186,洪士奇,親民黨,155,游藝,無黨籍,41,陳永德,中國國民黨,38,王振鴻,無黨籍,12,洪健益,民主進步黨,129,許淑華,民主進步黨,166,秦慧珠,中國國民黨,354,葉智遠,無黨籍,8,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
